Start_Date,Location,Pollutant,AQI_Value,AQI_Category,Year
2018-12-01 00:00:00+00:00,Jackson Heights (CD3),Fine particles (PM 2.5),7.3,Good,2018
2020-01-01 00:00:00+00:00,Jackson Heights (CD3),Fine particles (PM 2.5),6.38,Good,2020
2023-06-01 00:00:00+00:00,Jackson Heights (CD3),Fine particles (PM 2.5),8.947893443,Good,2023
2021-01-01 00:00:00+00:00,Greenpoint,Fine particles (PM 2.5),7.670414078,Good,2021
2010-12-01 00:00:00+00:00,Central Harlem - Morningside Heights,Fine particles (PM 2.5),14.35,Good,2010
2009-06-01 00:00:00+00:00,Ridgewood - Forest Hills,Fine particles (PM 2.5),10.56,Good,2009
2012-12-01 00:00:00+00:00,Ridgewood - Forest Hills,Fine particles (PM 2.5),8.51,Good,2012
2021-01-01 00:00:00+00:00,Ridgewood - Forest Hills,Fine particles (PM 2.5),6.543910861,Good,2021
2017-01-01 00:00:00+00:00,Greenwich Village - SoHo,Fine particles (PM 2.5),9.02,Good,2017
2021-01-01 00:00:00+00:00,Greenwich Village - SoHo,Fine particles (PM 2.5),8.224712887,Good,2021
2015-12-31 00:00:00+00:00,Jamaica,Fine particles (PM 2.5),6.99,Good,2015
2018-01-01 00:00:00+00:00,Jamaica,Fine particles (PM 2.5),6.69,Good,2018
2021-06-01 00:00:00+00:00,Jamaica,Fine particles (PM 2.5),7.979686257,Good,2021
2021-12-01 00:00:00+00:00,Jamaica,Fine particles (PM 2.5),6.620465005,Good,2021
2012-06-01 00:00:00+00:00,Jamaica,Fine particles (PM 2.5),9.98,Good,2012
2013-06-01 00:00:00+00:00,Jamaica,Fine particles (PM 2.5),10.07,Good,2013
2011-12-01 00:00:00+00:00,Long Island City - Astoria,Fine particles (PM 2.5),9.91,Good,2011
2017-06-01 00:00:00+00:00,Long Island City - Astoria,Fine particles (PM 2.5),10.23,Good,2017
2016-12-01 00:00:00+00:00,Jamaica,Fine particles (PM 2.5),7.93,Good,2016
2009-12-01 00:00:00+00:00,Jamaica,Fine particles (PM 2.5),9.68,Good,2009
2011-12-01 00:00:00+00:00,Jamaica,Fine particles (PM 2.5),8.8,Good,2011
2017-06-01 00:00:00+00:00,South Bronx,Fine particles (PM 2.5),10.15,Good,2017
2016-12-01 00:00:00+00:00,South Bronx,Fine particles (PM 2.5),8.68,Good,2016
2015-12-01 00:00:00+00:00,Jamaica,Fine particles (PM 2.5),7.42,Good,2015
2016-06-01 00:00:00+00:00,Jamaica,Fine particles (PM 2.5),7.57,Good,2016
2010-06-01 00:00:00+00:00,Jamaica,Fine particles (PM 2.5),11.39,Good,2010
2011-06-01 00:00:00+00:00,Jamaica,Fine particles (PM 2.5),11.15,Good,2011
2010-06-01 00:00:00+00:00,Long Island City - Astoria,Fine particles (PM 2.5),12.81,Good,2010
2016-06-01 00:00:00+00:00,Canarsie - Flatlands,Fine particles (PM 2.5),7.77,Good,2016
2012-12-01 00:00:00+00:00,Queens,Nitrogen dioxide (NO2),18.71,Good,2012
2022-06-01 00:00:00+00:00,Jamaica,Fine particles (PM 2.5),6.298834348,Good,2022
2022-06-01 00:00:00+00:00,South Bronx,Fine particles (PM 2.5),7.172127638,Good,2022
2011-12-01 00:00:00+00:00,South Bronx,Fine particles (PM 2.5),10.15,Good,2011
2017-01-01 00:00:00+00:00,Jamaica,Fine particles (PM 2.5),7.08,Good,2017
2009-06-01 00:00:00+00:00,Jamaica,Fine particles (PM 2.5),10.13,Good,2009
2012-12-01 00:00:00+00:00,Jamaica,Fine particles (PM 2.5),8.27,Good,2012
2009-12-01 00:00:00+00:00,South Bronx,Fine particles (PM 2.5),11.75,Good,2009
2018-06-01 00:00:00+00:00,South Bronx,Fine particles (PM 2.5),9.08,Good,2018
2020-06-01 00:00:00+00:00,South Bronx,Fine particles (PM 2.5),7.39,Good,2020
2015-06-01 00:00:00+00:00,Queens Village (CD13),Fine particles (PM 2.5),8.76,Good,2015
2019-12-01 00:00:00+00:00,Queens Village (CD13),Fine particles (PM 2.5),7.15,Good,2019
2019-01-01 00:00:00+00:00,Borough Park,Fine particles (PM 2.5),6.32,Good,2019
2019-01-01 00:00:00+00:00,Coney Island - Sheepshead Bay,Fine particles (PM 2.5),6.04,Good,2019
2017-12-01 00:00:00+00:00,High Bridge - Morrisania,Fine particles (PM 2.5),8.59,Good,2017
2022-01-01 00:00:00+00:00,High Bridge - Morrisania,Fine particles (PM 2.5),6.067705336,Good,2022
2008-12-01 00:00:00+00:00,Rockaways,Fine particles (PM 2.5),10.21,Good,2008
2019-06-01 00:00:00+00:00,Coney Island - Sheepshead Bay,Fine particles (PM 2.5),7.64,Good,2019
2019-12-01 00:00:00+00:00,Coney Island - Sheepshead Bay,Fine particles (PM 2.5),6.98,Good,2019
2022-12-01 00:00:00+00:00,Coney Island - Sheepshead Bay,Fine particles (PM 2.5),5.784986933,Good,2022
2023-01-01 00:00:00+00:00,Coney Island - Sheepshead Bay,Fine particles (PM 2.5),6.353517613,Good,2023
2022-06-01 00:00:00+00:00,Fort Greene and Brooklyn Heights (CD2),Fine particles (PM 2.5),6.95120567,Good,2022
2015-12-31 00:00:00+00:00,High Bridge - Morrisania,Fine particles (PM 2.5),8.16,Good,2015
2013-06-01 00:00:00+00:00,Rockaways,Fine particles (PM 2.5),9.45,Good,2013
2015-06-01 00:00:00+00:00,Union Square - Lower East Side,Fine particles (PM 2.5),10.53,Good,2015
2022-12-01 00:00:00+00:00,Southeast Queens,Fine particles (PM 2.5),5.617699015,Good,2022
2012-12-01 00:00:00+00:00,Rockaways,Fine particles (PM 2.5),9.23,Good,2012
2015-06-01 00:00:00+00:00,Chelsea-Village,Nitrogen dioxide (NO2),24.49,Good,2015
2019-06-01 00:00:00+00:00,Chelsea-Village,Nitrogen dioxide (NO2),24.12,Good,2019
2019-06-01 00:00:00+00:00,Upper East Side-Gramercy,Nitrogen dioxide (NO2),22.29,Good,2019
2019-12-01 00:00:00+00:00,Upper East Side-Gramercy,Nitrogen dioxide (NO2),31.84,Good,2019
2023-01-01 00:00:00+00:00,Chelsea-Village,Nitrogen dioxide (NO2),23.44066631,Good,2023
2023-01-01 00:00:00+00:00,Upper East Side-Gramercy,Nitrogen dioxide (NO2),21.14525892,Good,2023
2022-12-01 00:00:00+00:00,Upper East Side-Gramercy,Nitrogen dioxide (NO2),23.94121291,Good,2022
2009-12-01 00:00:00+00:00,Chelsea-Village,Nitrogen dioxide (NO2),34.61,Good,2009
2009-12-01 00:00:00+00:00,Upper East Side-Gramercy,Nitrogen dioxide (NO2),34.84,Good,2009
2015-06-01 00:00:00+00:00,Upper East Side-Gramercy,Nitrogen dioxide (NO2),24.45,Good,2015
2013-01-01 00:00:00+00:00,Southwest Queens,Boiler Emissions- Total SO2 Emissions,0.8,Good,2013
2017-12-01 00:00:00+00:00,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),21.31,Good,2017
2008-12-01 00:00:00+00:00,Central Harlem - Morningside Heights,Nitrogen dioxide (NO2),35.28,Good,2008
2009-06-01 00:00:00+00:00,Kingsbridge - Riverdale,Fine particles (PM 2.5),10.38,Good,2009
2017-01-01 00:00:00+00:00,Kingsbridge - Riverdale,Fine particles (PM 2.5),7.41,Good,2017
2021-06-01 00:00:00+00:00,Greenpoint,Fine particles (PM 2.5),9.632854433,Good,2021
2015-12-31 00:00:00+00:00,Washington Heights,Fine particles (PM 2.5),7.81,Good,2015
2013-06-01 00:00:00+00:00,Kingsbridge - Riverdale,Fine particles (PM 2.5),10.01,Good,2013
2015-12-01 00:00:00+00:00,Southwest Queens,Fine particles (PM 2.5),7.51,Good,2015
2016-06-01 00:00:00+00:00,Southwest Queens,Fine particles (PM 2.5),7.59,Good,2016
2020-12-01 00:00:00+00:00,Gramercy Park - Murray Hill,Fine particles (PM 2.5),8.289208713,Good,2020
2020-12-01 00:00:00+00:00,Greenwich Village - SoHo,Fine particles (PM 2.5),8.37023922,Good,2020
2017-12-01 00:00:00+00:00,Central Harlem - Morningside Heights,Nitrogen dioxide (NO2),27.52,Good,2017
2023-01-01 00:00:00+00:00,Ridgewood - Forest Hills,Nitrogen dioxide (NO2),16.73212203,Good,2023
2012-12-01 00:00:00+00:00,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),23.12,Good,2012
2009-12-01 00:00:00+00:00,Kingsbridge - Riverdale,Nitrogen dioxide (NO2),20.13,Good,2009
2019-06-01 00:00:00+00:00,Central Harlem - Morningside Heights,Nitrogen dioxide (NO2),16.78,Good,2019
2018-01-01 00:00:00+00:00,Canarsie - Flatlands,Fine particles (PM 2.5),6.7,Good,2018
2015-12-31 00:00:00+00:00,Gramercy Park - Murray Hill,Fine particles (PM 2.5),10.76,Good,2015
2021-06-01 00:00:00+00:00,Greenwich Village - SoHo,Fine particles (PM 2.5),10.23393992,Good,2021
2017-01-01 00:00:00+00:00,Hunts Point - Mott Haven,Fine particles (PM 2.5),8.26,Good,2017
2021-01-01 00:00:00+00:00,Northeast Bronx,Fine particles (PM 2.5),6.493490746,Good,2021
2021-12-01 00:00:00+00:00,Northeast Bronx,Fine particles (PM 2.5),7.301746753,Good,2021
2013-12-01 00:00:00+00:00,Greenpoint,Fine particles (PM 2.5),13.51,Good,2013
2019-01-01 00:00:00+00:00,Kingsbridge - Riverdale,Fine particles (PM 2.5),6.71,Good,2019
2017-12-01 00:00:00+00:00,Kingsbridge - Riverdale,Fine particles (PM 2.5),8.0,Good,2017
2010-12-01 00:00:00+00:00,Fresh Meadows,Fine particles (PM 2.5),12.14,Good,2010
2009-06-01 00:00:00+00:00,Fresh Meadows,Fine particles (PM 2.5),10.09,Good,2009
2021-01-01 00:00:00+00:00,Fresh Meadows,Fine particles (PM 2.5),6.265314982,Good,2021
2019-06-01 00:00:00+00:00,Chelsea - Clinton,Nitrogen dioxide (NO2),24.86,Good,2019
2019-12-01 00:00:00+00:00,Chelsea - Clinton,Nitrogen dioxide (NO2),33.6,Good,2019
2009-06-01 00:00:00+00:00,Downtown - Heights - Slope,Nitrogen dioxide (NO2),25.21,Good,2009
2012-12-01 00:00:00+00:00,Downtown - Heights - Slope,Nitrogen dioxide (NO2),23.41,Good,2012
2022-06-01 00:00:00+00:00,Fordham and University Heights (CD5),Nitrogen dioxide (NO2),13.68191263,Good,2022
2022-06-01 00:00:00+00:00,Ridgewood and Maspeth (CD5),Nitrogen dioxide (NO2),11.22934356,Good,2022
2009-12-01 00:00:00+00:00,Northeast Bronx,Nitrogen dioxide (NO2),22.66,Good,2009
2020-06-01 00:00:00+00:00,Northeast Bronx,Nitrogen dioxide (NO2),13.0,Good,2020
2017-06-01 00:00:00+00:00,Central Harlem - Morningside Heights,Nitrogen dioxide (NO2),18.89,Good,2017
2011-12-01 00:00:00+00:00,Chelsea - Clinton,Nitrogen dioxide (NO2),34.33,Good,2011
2020-06-01 00:00:00+00:00,Chelsea - Clinton,Nitrogen dioxide (NO2),19.29,Good,2020
2009-12-01 00:00:00+00:00,Downtown - Heights - Slope,Fine particles (PM 2.5),10.67,Good,2009
2009-12-01 00:00:00+00:00,Chelsea - Clinton,Fine particles (PM 2.5),13.18,Good,2009
2011-12-01 00:00:00+00:00,Chelsea - Clinton,Fine particles (PM 2.5),12.42,Good,2011
2020-06-01 00:00:00+00:00,Chelsea - Clinton,Fine particles (PM 2.5),8.7,Good,2020
2021-06-01 00:00:00+00:00,Central Harlem - Morningside Heights,Nitrogen dioxide (NO2),14.41802233,Good,2021
2021-06-01 00:00:00+00:00,Fresh Meadows,Nitrogen dioxide (NO2),10.52346356,Good,2021
2013-06-01 00:00:00+00:00,Fresh Meadows,Ozone (O3),30.67,Good,2013
2021-06-01 00:00:00+00:00,Central Harlem - Morningside Heights,Ozone (O3),28.48874947,Good,2021
2015-12-01 00:00:00+00:00,Fordham and University Heights (CD5),Nitrogen dioxide (NO2),24.77,Good,2015
2016-06-01 00:00:00+00:00,Fordham and University Heights (CD5),Nitrogen dioxide (NO2),17.67,Good,2016
2010-06-01 00:00:00+00:00,Midtown (CD5),Ozone (O3),22.47,Good,2010
2017-06-01 00:00:00+00:00,Brownsville (CD16),Fine particles (PM 2.5),9.18,Good,2017
2017-01-01 00:00:00+00:00,Ridgewood and Maspeth (CD5),Fine particles (PM 2.5),7.67,Good,2017
2010-06-01 00:00:00+00:00,Downtown - Heights - Slope,Nitrogen dioxide (NO2),22.6,Good,2010
2018-01-01 00:00:00+00:00,Riverdale and Fieldston (CD8),Fine particles (PM 2.5),6.95,Good,2018
2012-06-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Fine particles (PM 2.5),10.33,Good,2012
2013-06-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Fine particles (PM 2.5),10.35,Good,2013
2016-12-01 00:00:00+00:00,Clinton and Chelsea (CD4),Fine particles (PM 2.5),9.5,Good,2016
2015-12-31 00:00:00+00:00,Hillcrest and Fresh Meadows (CD8),Nitrogen dioxide (NO2),17.63,Good,2015
2018-01-01 00:00:00+00:00,Hillcrest and Fresh Meadows (CD8),Nitrogen dioxide (NO2),17.15,Good,2018
2021-06-01 00:00:00+00:00,Hillcrest and Fresh Meadows (CD8),Nitrogen dioxide (NO2),10.21764563,Good,2021
2016-12-01 00:00:00+00:00,Park Slope and Carroll Gardens (CD6),Nitrogen dioxide (NO2),25.83,Good,2016
2021-01-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Fine particles (PM 2.5),6.428650047,Good,2021
2013-01-01 00:00:00+00:00,Sunset Park,Boiler Emissions- Total SO2 Emissions,0.1,Good,2013
2013-01-01 00:00:00+00:00,Willowbrook,Boiler Emissions- Total SO2 Emissions,0.0,Good,2013
2009-06-01 00:00:00+00:00,Hillcrest and Fresh Meadows (CD8),Fine particles (PM 2.5),10.1,Good,2009
2010-12-01 00:00:00+00:00,Hillcrest and Fresh Meadows (CD8),Fine particles (PM 2.5),12.08,Good,2010
2012-12-01 00:00:00+00:00,Hillcrest and Fresh Meadows (CD8),Fine particles (PM 2.5),8.23,Good,2012
2012-12-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Fine particles (PM 2.5),8.71,Good,2012
2016-12-01 00:00:00+00:00,Park Slope and Carroll Gardens (CD6),Fine particles (PM 2.5),8.54,Good,2016
2010-12-01 00:00:00+00:00,Hillcrest and Fresh Meadows (CD8),Nitrogen dioxide (NO2),28.88,Good,2010
2009-06-01 00:00:00+00:00,Hillcrest and Fresh Meadows (CD8),Nitrogen dioxide (NO2),18.96,Good,2009
2013-06-01 00:00:00+00:00,Flushing - Clearview,Ozone (O3),31.43,Good,2013
2015-12-01 00:00:00+00:00,Willowbrook,Nitrogen dioxide (NO2),18.34,Good,2015
2020-12-01 00:00:00+00:00,Willowbrook,Nitrogen dioxide (NO2),18.87007315,Good,2020
2009-12-01 00:00:00+00:00,Hillcrest and Fresh Meadows (CD8),Fine particles (PM 2.5),9.65,Good,2009
2020-12-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Fine particles (PM 2.5),6.574532159,Good,2020
2011-06-01 00:00:00+00:00,Hillcrest and Fresh Meadows (CD8),Fine particles (PM 2.5),11.09,Good,2011
2010-06-01 00:00:00+00:00,Hillcrest and Fresh Meadows (CD8),Fine particles (PM 2.5),11.38,Good,2010
2010-06-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Fine particles (PM 2.5),11.82,Good,2010
2011-06-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Fine particles (PM 2.5),11.46,Good,2011
2010-06-01 00:00:00+00:00,Willowbrook,Nitrogen dioxide (NO2),13.07,Good,2010
2011-06-01 00:00:00+00:00,Willowbrook,Nitrogen dioxide (NO2),12.83,Good,2011
2016-06-01 00:00:00+00:00,Willowbrook,Nitrogen dioxide (NO2),10.16,Good,2016
2021-01-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Nitrogen dioxide (NO2),15.82976595,Good,2021
2010-06-01 00:00:00+00:00,Fresh Meadows,Nitrogen dioxide (NO2),18.0,Good,2010
2017-06-01 00:00:00+00:00,Ridgewood and Maspeth (CD5),Fine particles (PM 2.5),9.26,Good,2017
2016-12-01 00:00:00+00:00,Ridgewood and Maspeth (CD5),Fine particles (PM 2.5),8.23,Good,2016
2018-06-01 00:00:00+00:00,Ridgewood and Maspeth (CD5),Fine particles (PM 2.5),8.65,Good,2018
2013-12-01 00:00:00+00:00,Ridgewood and Maspeth (CD5),Fine particles (PM 2.5),9.16,Good,2013
2010-06-01 00:00:00+00:00,Ridgewood and Maspeth (CD5),Fine particles (PM 2.5),12.05,Good,2010
2011-06-01 00:00:00+00:00,Ridgewood and Maspeth (CD5),Fine particles (PM 2.5),11.65,Good,2011
2010-06-01 00:00:00+00:00,Fresh Meadows,Ozone (O3),33.23,Good,2010
2017-01-01 00:00:00+00:00,Ridgewood and Maspeth (CD5),Nitrogen dioxide (NO2),18.8,Good,2017
2016-06-01 00:00:00+00:00,Northeast Bronx,Ozone (O3),33.21,Good,2016
2008-12-01 00:00:00+00:00,Downtown - Heights - Slope,Fine particles (PM 2.5),11.5,Good,2008
2014-06-01 00:00:00+00:00,Central Harlem - Morningside Heights,Fine particles (PM 2.5),9.12,Good,2014
2018-12-01 00:00:00+00:00,Chelsea - Clinton,Fine particles (PM 2.5),11.75,Good,2018
2014-06-01 00:00:00+00:00,Fresh Meadows,Fine particles (PM 2.5),8.01,Good,2014
2020-01-01 00:00:00+00:00,Northeast Bronx,Fine particles (PM 2.5),5.95,Good,2020
2009-12-01 00:00:00+00:00,Fresh Meadows,Fine particles (PM 2.5),9.57,Good,2009
2017-06-01 00:00:00+00:00,Central Harlem - Morningside Heights,Fine particles (PM 2.5),9.91,Good,2017
2016-12-01 00:00:00+00:00,Central Harlem - Morningside Heights,Fine particles (PM 2.5),8.28,Good,2016
2014-06-01 00:00:00+00:00,Fresh Meadows,Nitrogen dioxide (NO2),14.13,Good,2014
2018-12-01 00:00:00+00:00,Chelsea - Clinton,Nitrogen dioxide (NO2),29.47,Good,2018
2013-06-01 00:00:00+00:00,Central Harlem - Morningside Heights,Ozone (O3),28.4,Good,2013
2013-06-01 00:00:00+00:00,Chelsea - Clinton,Nitrogen dioxide (NO2),30.68,Good,2013
2015-01-01 00:00:00+00:00,Chelsea - Clinton,Respiratory hospitalizations due to PM2.5 (age 20+),6.9,Good,2015
2009-01-01 00:00:00+00:00,Central Harlem - Morningside Heights,Respiratory hospitalizations due to PM2.5 (age 20+),18.8,Good,2009
2017-01-01 00:00:00+00:00,Fresh Meadows,Respiratory hospitalizations due to PM2.5 (age 20+),5.0,Good,2017
2023-01-01 00:00:00+00:00,Chelsea - Clinton,Fine particles (PM 2.5),8.076770315,Good,2023
2012-12-01 00:00:00+00:00,Fresh Meadows,Fine particles (PM 2.5),9.68,Good,2012
2021-06-01 00:00:00+00:00,Fresh Meadows,Fine particles (PM 2.5),7.92415998,Good,2021
2012-06-01 00:00:00+00:00,Chelsea - Clinton,Fine particles (PM 2.5),13.33,Good,2012
2008-12-01 00:00:00+00:00,Central Harlem - Morningside Heights,Fine particles (PM 2.5),14.56,Good,2008
2012-12-01 00:00:00+00:00,Central Harlem - Morningside Heights,Fine particles (PM 2.5),12.15,Good,2012
2022-01-01 00:00:00+00:00,Tottenville and Great Kills (CD3),Fine particles (PM 2.5),4.995005981,Good,2022
2008-12-01 00:00:00+00:00,Elmhurst and Corona (CD4),Fine particles (PM 2.5),13.4,Good,2008
2013-12-01 00:00:00+00:00,Elmhurst and Corona (CD4),Fine particles (PM 2.5),12.04,Good,2013
2013-12-01 00:00:00+00:00,East Flatbush - Flatbush,Fine particles (PM 2.5),11.7,Good,2013
2023-01-01 00:00:00+00:00,Canarsie - Flatlands,Fine particles (PM 2.5),6.421526367,Good,2023
2015-06-01 00:00:00+00:00,Gramercy Park - Murray Hill,Fine particles (PM 2.5),12.47,Good,2015
2015-06-01 00:00:00+00:00,Greenwich Village - SoHo,Fine particles (PM 2.5),11.04,Good,2015
2011-12-01 00:00:00+00:00,Jackson Heights (CD3),Fine particles (PM 2.5),8.81,Good,2011
2022-06-01 00:00:00+00:00,Elmhurst and Corona (CD4),Fine particles (PM 2.5),6.80202856,Good,2022
2022-06-01 00:00:00+00:00,East Flatbush (CD17),Fine particles (PM 2.5),6.221374471,Good,2022
2011-12-01 00:00:00+00:00,Tottenville and Great Kills (CD3),Fine particles (PM 2.5),8.33,Good,2011
2015-01-01 00:00:00+00:00,Jamaica,Boiler Emissions- Total SO2 Emissions,0.4,Good,2015
2019-12-01 00:00:00+00:00,Central Harlem - Morningside Heights,Nitrogen dioxide (NO2),26.6,Good,2019
2015-12-31 00:00:00+00:00,West Queens,Nitrogen dioxide (NO2),20.53,Good,2015
2012-06-01 00:00:00+00:00,Central Harlem - Morningside Heights,Nitrogen dioxide (NO2),21.81,Good,2012
2021-12-01 00:00:00+00:00,Northeast Bronx,Nitrogen dioxide (NO2),21.25009433,Good,2021
2015-12-01 00:00:00+00:00,West Queens,Nitrogen dioxide (NO2),25.02,Good,2015
2020-12-01 00:00:00+00:00,Greenpoint,Nitrogen dioxide (NO2),24.77301172,Good,2020
2012-01-02 00:00:00+00:00,Hunts Point - Mott Haven,Asthma emergency department visits due to PM2.5,130.5921768,Unhealthy for Sensitive Groups,2012
2009-01-01 00:00:00+00:00,Southwest Queens,Asthma emergency department visits due to PM2.5,29.8,Good,2009
2019-01-01 00:00:00+00:00,West Queens,Nitrogen dioxide (NO2),18.67,Good,2019
2013-12-01 00:00:00+00:00,Stapleton - St. George,Nitrogen dioxide (NO2),23.01,Good,2013
2011-12-01 00:00:00+00:00,Morris Park and Bronxdale (CD11),Nitrogen dioxide (NO2),20.37,Good,2011
2011-12-01 00:00:00+00:00,Bayside and Little Neck (CD11),Nitrogen dioxide (NO2),17.87,Good,2011
2011-12-01 00:00:00+00:00,Kew Gardens and Woodhaven (CD9),Nitrogen dioxide (NO2),21.02,Good,2011
2022-06-01 00:00:00+00:00,Bayside and Little Neck (CD11),Nitrogen dioxide (NO2),10.73361271,Good,2022
2018-01-01 00:00:00+00:00,Bayside and Little Neck (CD11),Nitrogen dioxide (NO2),16.09,Good,2018
2021-12-01 00:00:00+00:00,Bayside and Little Neck (CD11),Nitrogen dioxide (NO2),19.87356062,Good,2021
2012-06-01 00:00:00+00:00,Bayside and Little Neck (CD11),Ozone (O3),33.89,Good,2012
2013-06-01 00:00:00+00:00,Bayside and Little Neck (CD11),Ozone (O3),30.83,Good,2013
2013-06-01 00:00:00+00:00,Morningside Heights and Hamilton Heights (CD9),Ozone (O3),28.29,Good,2013
2012-06-01 00:00:00+00:00,Morningside Heights and Hamilton Heights (CD9),Ozone (O3),31.63,Good,2012
2013-06-01 00:00:00+00:00,Morris Park and Bronxdale (CD11),Ozone (O3),31.59,Good,2013
2018-06-01 00:00:00+00:00,Stapleton - St. George,Nitrogen dioxide (NO2),9.31,Good,2018
2016-06-01 00:00:00+00:00,Bayside and Little Neck (CD11),Fine particles (PM 2.5),7.37,Good,2016
2015-12-01 00:00:00+00:00,Bayside and Little Neck (CD11),Fine particles (PM 2.5),7.35,Good,2015
2010-06-01 00:00:00+00:00,Kew Gardens and Woodhaven (CD9),Fine particles (PM 2.5),11.56,Good,2010
2011-06-01 00:00:00+00:00,Kew Gardens and Woodhaven (CD9),Fine particles (PM 2.5),11.24,Good,2011
2015-12-01 00:00:00+00:00,Kew Gardens and Woodhaven (CD9),Fine particles (PM 2.5),7.8,Good,2015
2016-06-01 00:00:00+00:00,Kew Gardens and Woodhaven (CD9),Fine particles (PM 2.5),7.83,Good,2016
2020-12-01 00:00:00+00:00,Kew Gardens and Woodhaven (CD9),Fine particles (PM 2.5),6.666130721,Good,2020
2020-06-01 00:00:00+00:00,Stapleton - St. George,Nitrogen dioxide (NO2),8.02,Good,2020
2021-12-01 00:00:00+00:00,Stapleton - St. George,Nitrogen dioxide (NO2),18.56244251,Good,2021
2021-06-01 00:00:00+00:00,Stapleton - St. George,Ozone (O3),29.0887923,Good,2021
2012-06-01 00:00:00+00:00,Stapleton - St. George,Ozone (O3),33.14,Good,2012
2013-06-01 00:00:00+00:00,Stapleton - St. George,Ozone (O3),30.61,Good,2013
2012-06-01 00:00:00+00:00,Parkchester and Soundview (CD9),Ozone (O3),34.87,Good,2012
2013-06-01 00:00:00+00:00,Parkchester and Soundview (CD9),Ozone (O3),31.54,Good,2013
2021-06-01 00:00:00+00:00,Parkchester and Soundview (CD9),Ozone (O3),29.69579577,Good,2021
2012-06-01 00:00:00+00:00,Morris Park and Bronxdale (CD11),Ozone (O3),34.96,Good,2012
2015-12-31 00:00:00+00:00,East New York,Nitrogen dioxide (NO2),18.26,Good,2015
